2019-08-20 17:28:24,b'RT @SimplySoccer__: Special guest Steve Zakuani @Zakuani11 joins me for #LAvSEA August 17 match and preview Sept 1. We also cover the Weste\xe2\x80\xa6'
2019-08-20 17:24:24,"b'Now that Riley has removed himself, let\xe2\x80\x99s say it comes down to Andonovski vs Harvey. Who would you choose for\xe2\x80\xa6 https://t.co/Da2lqaS4p6'"
2019-08-20 17:21:29,b'Wonder if @USWNT is taking applications for another goalie? #USWNT #dog #lab #goldenretriever https://t.co/FrZdeA1KMC'
2019-08-20 17:19:38,b'RT @zac13_: #WorldPhotographyDay| photo by Lucy Nicholson \xf0\x9f\x91\x8c#uswnt #fifawwc https://t.co/1jpbQs6Dm2'
2019-08-20 17:04:00,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 16:42:42,"b'This commercial is really inspiring, connecting the success of Alex Morgan to her participation in youth soccer. In\xe2\x80\xa6 https://t.co/ZMkNE2FpTn'"
2019-08-20 16:33:08,"b'RT @KiersTheivam: With Jill Ellis due to step down after USWNT Victory Tour, Paul Riley rules himself out of the running for US Head Coach\xe2\x80\xa6'"
2019-08-20 16:17:02,b'WHat about the #USWNT 2019 World Cup Winning Funko Pops? https://t.co/q8nnyrfNsF'
2019-08-20 16:07:00,b'The @TheNCCourage coaches thoughts on talks about the #USWNT head coaching job \xf0\x9f\x91\x87 https://t.co/nbsqEFL0AO'
2019-08-20 16:06:59,"b'I would be happy if she got the #USWNT job, but I also want her to stay with Utah!'"
2019-08-20 16:04:52,b'Looking to pick the brains of any #USWNT historians - Please get in touch. Thanks'
2019-08-20 16:02:39,"b'RT @KiersTheivam: With Jill Ellis due to step down after USWNT Victory Tour, Paul Riley rules himself out of the running for US Head Coach\xe2\x80\xa6'"
2019-08-20 15:59:52,b'I\xe2\x80\x99m hoping for a similar comment from Laura Harvey...\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb\xf0\x9f\x98\xac #URFC #USWNT https://t.co/5sOnt5wzmR'
2019-08-20 15:50:44,b'Good news for Courage fans. #NWSL #USWNT https://t.co/LzWG7pELZg'
2019-08-20 15:42:28,b'There goes my candidate #uswnt https://t.co/yot3RlHDtt'
2019-08-20 15:40:49,b'RT @oharasmorgans: Favorite humans \n#uswnt #kelleyohara #alexmorgan https://t.co/ZQJlbyTXnY'
2019-08-20 15:40:13,"b'When Ellis news first broke, I immediately thought of Riley, Vlatko and Harvey as the only real candidates for the\xe2\x80\xa6 https://t.co/2goRRUiqcQ'"
2019-08-20 15:37:31,b'MENS NIKE TEAM USA OLYMPIC ATHLETIC CUT TANK\nhttps://t.co/w6xxxXUr9U   \n#running #training #workout #gym #fitness\xe2\x80\xa6 https://t.co/3uwuQxqJcL'
2019-08-20 15:37:15,"b""Paul Riley on the #USWNT head coaching rumors. Looks like he's staying put with @TheNCCourage. Remember, he signed\xe2\x80\xa6 https://t.co/sakbkDJpwA"""
2019-08-20 15:34:06,b'RT @tim_cook: Congratulations to the #USWNT! Awesome team and what a win! \xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 You make us all proud! https://t.co/HYhI496Wuy'
2019-08-20 15:31:21,"b""With four #WorldCup wins under their belt, the #US Women's Soccer Team takes up its next challenge off the field, s\xe2\x80\xa6 https://t.co/DDbmAJWYyh"""
2019-08-20 15:30:35,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 15:21:51,"b'RT @KiersTheivam: With Jill Ellis due to step down after USWNT Victory Tour, Paul Riley rules himself out of the running for US Head Coach\xe2\x80\xa6'"
2019-08-20 15:20:34,"b'RT @KiersTheivam: With Jill Ellis due to step down after USWNT Victory Tour, Paul Riley rules himself out of the running for US Head Coach\xe2\x80\xa6'"
2019-08-20 15:19:51,"b'With Jill Ellis due to step down after USWNT Victory Tour, Paul Riley rules himself out of the running for US Head\xe2\x80\xa6 https://t.co/N8PRYaCYeW'"
2019-08-20 15:17:18,b'RT @kelleyisdaddy: Morning. \xf0\x9f\x98\x82\xf0\x9f\x92\x80\n[I made this]\n\n#alexmorgan #ashlynharris #nwsl #USWNT https://t.co/BCQynb8pHq'
2019-08-20 15:06:51,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 15:05:31,b'RT @AnnaWitte_: No one loves their dog more than Rose Lavelle loves Wilma Jean.\n@WashSpirit @NWSL #USWNT #ProPetsNBC https://t.co/YZyOzbW0xW'
2019-08-20 15:04:35,"b'RT @USWNT: Kate Markgraf, 1999 @FIFAWWC champion and two-time Olympic gold medalist named first GM of the #USWNT \xc2\xbb https://t.co/dRYFtKwsuV\xe2\x80\xa6'"
2019-08-20 15:03:44,b'For your viewing pleasure on #TobinTuesday \xf0\x9f\xa4\x99\xf0\x9f\x8f\xbd #yourewelcome  \xf0\x9f\x91\x91\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\xf0\x9f\x92\xaf\xf0\x9f\x86\x92 #USWNT https://t.co/0GvNiqQFgX'
2019-08-20 15:00:39,"b""RT @nwslbiweekly: Hey there, Twitter? You're just a beautiful as everyone said you'd be!\n\nHope you enjoy our first ep. Our own podcast feed\xe2\x80\xa6"""
2019-08-20 15:00:32,b'RT @WNBAWeekly: Give our new sister pod a follow! \n\n#nwsl #uswnt #soccer \xe2\x9a\xbd https://t.co/83ZlJ3q5y7'
2019-08-20 14:59:14,b'RT @AnnaWitte_: No one loves their dog more than Rose Lavelle loves Wilma Jean.\n@WashSpirit @NWSL #USWNT #ProPetsNBC https://t.co/YZyOzbW0xW'
2019-08-20 14:58:42,b'RT @AnnaWitte_: No one loves their dog more than Rose Lavelle loves Wilma Jean.\n@WashSpirit @NWSL #USWNT #ProPetsNBC https://t.co/YZyOzbW0xW'
2019-08-20 14:58:07,"b'RT @allibecc: Just want to give a shoutout to @ALLIE_LONG for talking to media for over 20 minutes yesterday afternoon, even after playing\xe2\x80\xa6'"
2019-08-20 14:54:00,b'Morning. \xf0\x9f\x98\x82\xf0\x9f\x92\x80\n[I made this]\n\n#alexmorgan #ashlynharris #nwsl #USWNT https://t.co/BCQynb8pHq'
2019-08-20 14:51:54,b'RT @si_soccer: How could an earlier-than-expected trial date impact the strategy and outlook for #USWNT players and U.S. Soccer? @McCannSpo\xe2\x80\xa6'
2019-08-20 14:47:45,b'RT @si_soccer: How could an earlier-than-expected trial date impact the strategy and outlook for #USWNT players and U.S. Soccer? @McCannSpo\xe2\x80\xa6'
2019-08-20 14:44:37,b'RT @ayan_yg: Megan Rapinoe On Her Fight For Equal Pay: \xe2\x80\x98We Won\xe2\x80\x99t Accept Anything Else\xe2\x80\x99 https://t.co/NuI9mhNfoC via @womensrepublic_   #USWN\xe2\x80\xa6'
2019-08-20 14:42:43,b'RT @si_soccer: How could an earlier-than-expected trial date impact the strategy and outlook for #USWNT players and U.S. Soccer? @McCannSpo\xe2\x80\xa6'
2019-08-20 14:42:25,b'How could an earlier-than-expected trial date impact the strategy and outlook for #USWNT players and U.S. Soccer?\xe2\x80\xa6 https://t.co/gPItdRHfJW'
2019-08-20 14:38:37,b'RT @WNBAWeekly: Give our new sister pod a follow! \n\n#nwsl #uswnt #soccer \xe2\x9a\xbd https://t.co/83ZlJ3q5y7'
